#	FPGA	CPU	GPU
5.074148297	-0.041799719	-0.041799719	-0.041799723
5.126252505	-0.03936547	-0.03936547	-0.039365481
5.178356713	-0.037092611	-0.037092611	-0.037092584
5.230460922	-0.034969305	-0.034969305	-0.034969304
5.28256513	-0.032984649	-0.032984649	-0.032984646
5.334669339	-0.031128594	-0.031128594	-0.031128583
5.386773547	-0.029391881	-0.029391881	-0.029391876
5.438877756	-0.027765971	-0.027765971	-0.027765972
5.490981964	-0.026242988	-0.026242988	-0.026242993
5.543086172	-0.024815666	-0.024815666	-0.024815669
5.595190381	-0.023477298	-0.023477298	-0.023477289
5.647294589	-0.022221687	-0.022221687	-0.022221675
5.699398798	-0.021043111	-0.021043111	-0.021043123
5.751503006	-0.019936279	-0.019936279	-0.019936267
5.803607214	-0.0188963	-0.0188963	-0.018896302
5.855711423	-0.017918646	-0.017918646	-0.017918629
5.907815631	-0.016999128	-0.016999128	-0.016999128
5.95991984	-0.016133865	-0.016133865	-0.016133867
6.012024048	-0.015319262	-0.015319262	-0.015319261
6.064128257	-0.014551986	-0.014551986	-0.014551985
6.116232465	-0.013828946	-0.013828946	-0.013828945
6.168336673	-0.013147272	-0.013147272	-0.01314727
6.220440882	-0.012504301	-0.012504301	-0.012504298
6.27254509	-0.01189756	-0.01189756	-0.01189756
6.324649299	-0.011324748	-0.011324748	-0.011324746
6.376753507	-0.010783728	-0.010783728	-0.010783724
6.428857715	-0.010272511	-0.010272511	-0.010272511
6.480961924	-0.009789246	-0.009789246	-0.009789243
6.533066132	-0.009332208	-0.009332208	-0.009332206
6.585170341	-0.008899792	-0.008899792	-0.008899787
6.637274549	-0.008490501	-0.008490501	-0.008490498
6.689378758	-0.008102938	-0.008102938	-0.008102937
6.741482966	-0.0077358	-0.0077358	-0.007735796
6.793587174	-0.007387873	-0.007387873	-0.007387871
6.845691383	-0.007058019	-0.007058019	-0.007058019
6.897795591	-0.006745178	-0.006745178	-0.006745178
6.9498998	-0.006448359	-0.006448359	-0.006448361
7.002004008	-0.006166633	-0.006166633	-0.006166633
7.054108216	-0.005899132	-0.005899132	-0.005899131
7.106212425	-0.005645045	-0.005645045	-0.005645044
7.158316633	-0.005403609	-0.005403609	-0.005403609
7.210420842	-0.005174113	-0.005174113	-0.005174113
7.26252505	-0.004955888	-0.004955888	-0.004955887
7.314629259	-0.004748308	-0.004748308	-0.004748306
7.366733467	-0.004550784	-0.004550784	-0.004550782
7.418837675	-0.004362765	-0.004362765	-0.004362766
7.470941884	-0.004183734	-0.004183734	-0.004183731
7.523046092	-0.004013203	-0.004013203	-0.004013201
7.575150301	-0.003850715	-0.003850715	-0.003850716
7.627254509	-0.003695841	-0.003695841	-0.003695841
7.679358717	-0.003548177	-0.003548177	-0.003548177
7.731462926	-0.003407342	-0.003407342	-0.003407344
7.783567134	-0.003272977	-0.003272977	-0.003272977
7.835671343	-0.003144747	-0.003144747	-0.003144748
7.887775551	-0.003022334	-0.003022334	-0.003022335
7.93987976	-0.002905439	-0.002905439	-0.002905438
7.991983968	-0.002793779	-0.002793779	-0.002793777
8.044088176	-0.002687088	-0.002687088	-0.002687087
8.096192385	-0.002585117	-0.002585117	-0.002585116
8.148296593	-0.002487628	-0.002487628	-0.002487628
8.200400802	-0.002394397	-0.002394397	-0.002394397
8.25250501	-0.002305214	-0.002305214	-0.002305215
8.304609218	-0.00221988	-0.00221988	-0.002219882
8.356713427	-0.002138205	-0.002138205	-0.002138205
8.408817635	-0.002060013	-0.002060013	-0.002060012
8.460921844	-0.001985134	-0.001985134	-0.001985133
8.513026052	-0.001913408	-0.001913408	-0.001913408
8.565130261	-0.001844687	-0.001844687	-0.001844687
8.617234469	-0.001778825	-0.001778825	-0.001778826
8.669338677	-0.001715689	-0.001715689	-0.001715689
8.721442886	-0.001655151	-0.001655151	-0.001655151
8.773547094	-0.001597089	-0.001597089	-0.001597089
8.825651303	-0.001541388	-0.001541388	-0.001541387
8.877755511	-0.001487939	-0.001487939	-0.001487939
8.929859719	-0.001436638	-0.001436638	-0.001436637
8.981963928	-0.001387389	-0.001387389	-0.001387389
9.034068136	-0.001340097	-0.001340097	-0.001340097
9.086172345	-0.001294674	-0.001294674	-0.001294673
9.138276553	-0.001251036	-0.001251036	-0.001251036
9.190380762	-0.001209104	-0.001209104	-0.001209104
9.24248497	-0.001168802	-0.001168802	-0.001168802
9.294589178	-0.001130058	-0.001130058	-0.001130058
9.346693387	-0.001092804	-0.001092804	-0.001092804
9.398797595	-0.001056973	-0.001056973	-0.001056972
9.450901804	-0.001022506	-0.001022506	-0.001022506
9.503006012	-0.000989342	-0.000989342	-0.000989343
9.55511022	-0.000957426	-0.000957426	-0.000957426
9.607214429	-0.000926705	-0.000926705	-0.000926704
9.659318637	-0.000897126	-0.000897126	-0.000897126
9.711422846	-0.000868644	-0.000868644	-0.000868643
9.763527054	-0.00084121	-0.00084121	-0.00084121
9.815631263	-0.000814781	-0.000814781	-0.000814781
9.867735471	-0.000789316	-0.000789316	-0.000789316
9.919839679	-0.000764775	-0.000764775	-0.000764775
9.971943888	-0.000741118	-0.000741118	-0.000741118
10.0240481	-0.000718311	-0.000718311	-0.000718311
10.0761523	-0.000696319	-0.000696319	-0.000696319
10.12825651	-0.000675107	-0.000675107	-0.000675107
10.18036072	-0.000654646	-0.000654646	-0.000654645
10.23246493	-0.000634904	-0.000634904	-0.000634904
10.28456914	-0.000615853	-0.000615853	-0.000615853
10.33667335	-0.000597466	-0.000597466	-0.000597466
10.38877756	-0.000579716	-0.000579716	-0.000579716
10.44088176	-0.000562577	-0.000562577	-0.000562578
10.49298597	-0.000546027	-0.000546027	-0.000546027
10.54509018	-0.000530042	-0.000530042	-0.000530042
10.59719439	-0.000514601	-0.000514601	-0.0005146
10.6492986	-0.000499681	-0.000499681	-0.000499681
10.70140281	-0.000485264	-0.000485264	-0.000485264
10.75350701	-0.000471329	-0.000471329	-0.000471329
10.80561122	-0.000457859	-0.000457859	-0.000457859
10.85771543	-0.000444836	-0.000444836	-0.000444836
10.90981964	-0.000432243	-0.000432243	-0.000432243
10.96192385	-0.000420064	-0.000420064	-0.000420064
11.01402806	-0.000408283	-0.000408283	-0.000408284
11.06613226	-0.000396886	-0.000396886	-0.000396886
11.11823647	-0.000385859	-0.000385859	-0.000385859
11.17034068	-0.000375187	-0.000375187	-0.000375187
11.22244489	-0.000364858	-0.000364858	-0.000364858
11.2745491	-0.000354859	-0.000354859	-0.000354859
11.32665331	-0.000345178	-0.000345178	-0.000345178
11.37875752	-0.000335804	-0.000335804	-0.000335804
11.43086172	-0.000326725	-0.000326725	-0.000326725
11.48296593	-0.000317932	-0.000317932	-0.000317932
11.53507014	-0.000309413	-0.000309413	-0.000309414
11.58717435	-0.00030116	-0.00030116	-0.00030116
11.63927856	-0.000293162	-0.000293162	-0.000293162
11.69138277	-0.000285411	-0.000285411	-0.000285411
11.74348697	-0.000277898	-0.000277898	-0.000277898
11.79559118	-0.000270614	-0.000270614	-0.000270614
11.84769539	-0.000263552	-0.000263552	-0.000263552
11.8997996	-0.000256705	-0.000256705	-0.000256705
11.95190381	-0.000250064	-0.000250064	-0.000250064
12.00400802	-0.000243622	-0.000243622	-0.000243622
12.05611222	-0.000237358	-0.000237358	-0.000237358
12.10821643	-0.000231208	-0.000231208	-0.000231208
12.16032064	-0.000225111	-0.000225111	-0.000225111
12.21242485	-0.00021902	-0.00021902	-0.00021902
12.26452906	-0.000212897	-0.000212897	-0.000212897
12.31663327	-0.000206717	-0.000206717	-0.000206717
12.36873747	-0.000200461	-0.000200461	-0.000200461
12.42084168	-0.000194117	-0.000194117	-0.000194117
12.47294589	-0.000187681	-0.000187681	-0.000187681
12.5250501	-0.000181153	-0.000181153	-0.000181153
12.57715431	-0.000174539	-0.000174539	-0.000174539
12.62925852	-0.000167848	-0.000167848	-0.000167848
12.68136273	-0.000161091	-0.000161091	-0.000161091
12.73346693	-0.000154283	-0.000154283	-0.000154283
12.78557114	-0.000147441	-0.000147441	-0.000147441
12.83767535	-0.000140583	-0.000140583	-0.000140583
12.88977956	-0.000133728	-0.000133728	-0.000133728
12.94188377	-0.000126895	-0.000126895	-0.000126895
12.99398798	-0.000120104	-0.000120104	-0.000120104
13.04609218	-0.000113377	-0.000113377	-0.000113377
13.09819639	-0.000106731	-0.000106731	-0.000106731
13.1503006	-0.000100187	-0.000100187	-0.000100187
13.20240481	-9.37643E-05	-9.37643E-05	-9.37643E-05
13.25450902	-8.74796E-05	-8.74796E-05	-8.74796E-05
13.30661323	-8.13503E-05	-8.13503E-05	-8.13503E-05
13.35871743	-7.53922E-05	-7.53922E-05	-7.53923E-05
13.41082164	-6.96201E-05	-6.96201E-05	-0.00006962
13.46292585	-6.40472E-05	-6.40472E-05	-6.40472E-05
13.51503006	-5.86858E-05	-5.86858E-05	-5.86859E-05
13.56713427	-5.35465E-05	-5.35465E-05	-5.35465E-05
13.61923848	-4.86385E-05	-4.86385E-05	-4.86387E-05
13.67134269	-4.39698E-05	-4.39698E-05	-4.39699E-05
13.72344689	-3.95467E-05	-3.95467E-05	-3.95467E-05
13.7755511	-3.53741E-05	-3.53741E-05	-3.53741E-05
13.82765531	-3.14555E-05	-3.14555E-05	-3.14555E-05
13.87975952	-0.000027793	-0.000027793	-2.77931E-05
13.93186373	-2.43871E-05	-2.43871E-05	-2.43872E-05
13.98396794	-2.12371E-05	-2.12371E-05	-2.12371E-05
14.03607214	-1.83407E-05	-1.83407E-05	-1.83407E-05
14.08817635	-1.56945E-05	-1.56945E-05	-1.56946E-05
14.14028056	-1.32938E-05	-1.32938E-05	-1.32938E-05
14.19238477	-1.11323E-05	-1.11323E-05	-1.11323E-05
14.24448898	-9.2029E-06	-9.2029E-06	-0.000009203
14.29659319	-7.4972E-06	-7.4972E-06	-7.4972E-06
14.34869739	-6.0054E-06	-6.0054E-06	-6.0055E-06
14.4008016	-4.7171E-06	-4.7171E-06	-4.7171E-06
14.45290581	-3.6206E-06	-3.6206E-06	-3.6206E-06
14.50501002	-2.7031E-06	-2.7031E-06	-2.7031E-06
14.55711423	-1.9512E-06	-1.9512E-06	-1.9512E-06
14.60921844	-1.3503E-06	-1.3503E-06	-1.3503E-06
14.66132265	-8.853E-07	-8.853E-07	-8.853E-07
14.71342685	-0.00000054	-0.00000054	-0.00000054
14.76553106	-2.977E-07	-2.977E-07	-2.977E-07
14.81763527	-1.409E-07	-1.409E-07	-1.409E-07
14.86973948	-5.17E-08	-5.17E-08	-5.17E-08
14.92184369	-1.12E-08	-1.12E-08	-1.12E-08
14.9739479	-4E-10	-4E-10	-4E-10
15.0260521	-4E-10	-4E-10	-4E-10
15.07815631	-1.12E-08	-1.12E-08	-1.12E-08
15.13026052	-5.17E-08	-5.17E-08	-5.17E-08
15.18236473	-1.409E-07	-1.409E-07	-1.409E-07
15.23446894	-2.977E-07	-2.977E-07	-2.977E-07
15.28657315	-0.00000054	-0.00000054	-0.00000054
15.33867735	-8.853E-07	-8.853E-07	-8.853E-07
15.39078156	-1.3503E-06	-1.3503E-06	-1.3503E-06
15.44288577	-1.9512E-06	-1.9512E-06	-1.9512E-06
15.49498998	-2.7031E-06	-2.7031E-06	-2.7031E-06
15.54709419	-3.6206E-06	-3.6206E-06	-3.6206E-06
15.5991984	-4.7171E-06	-4.7171E-06	-4.7171E-06
15.65130261	-6.0054E-06	-6.0054E-06	-6.0055E-06
15.70340681	-7.4972E-06	-7.4972E-06	-7.4972E-06
15.75551102	-9.2029E-06	-9.2029E-06	-0.000009203
15.80761523	-1.11323E-05	-1.11323E-05	-1.11323E-05
15.85971944	-1.32938E-05	-1.32938E-05	-1.32938E-05
15.91182365	-1.56945E-05	-1.56945E-05	-1.56946E-05
15.96392786	-1.83407E-05	-1.83407E-05	-1.83407E-05
16.01603206	-2.12371E-05	-2.12371E-05	-2.12371E-05
16.06813627	-2.43871E-05	-2.43871E-05	-2.43872E-05
16.12024048	-0.000027793	-0.000027793	-2.77931E-05
16.17234469	-3.14555E-05	-3.14555E-05	-3.14555E-05
16.2244489	-3.53741E-05	-3.53741E-05	-3.53741E-05
16.27655311	-3.95467E-05	-3.95467E-05	-3.95467E-05
16.32865731	-4.39698E-05	-4.39698E-05	-4.39699E-05
16.38076152	-4.86385E-05	-4.86385E-05	-4.86387E-05
16.43286573	-5.35465E-05	-5.35465E-05	-5.35465E-05
16.48496994	-5.86858E-05	-5.86858E-05	-5.86859E-05
16.53707415	-6.40472E-05	-6.40472E-05	-6.40472E-05
16.58917836	-6.96201E-05	-6.96201E-05	-0.00006962
16.64128257	-7.53922E-05	-7.53922E-05	-7.53923E-05
16.69338677	-8.13503E-05	-8.13503E-05	-8.13503E-05
16.74549098	-8.74796E-05	-8.74796E-05	-8.74796E-05
16.79759519	-9.37643E-05	-9.37643E-05	-9.37643E-05
16.8496994	-0.000100187	-0.000100187	-0.000100187
16.90180361	-0.000106731	-0.000106731	-0.000106731
16.95390782	-0.000113377	-0.000113377	-0.000113377
17.00601202	-0.000120104	-0.000120104	-0.000120104
17.05811623	-0.000126895	-0.000126895	-0.000126895
17.11022044	-0.000133728	-0.000133728	-0.000133728
17.16232465	-0.000140583	-0.000140583	-0.000140583
17.21442886	-0.000147441	-0.000147441	-0.000147441
17.26653307	-0.000154283	-0.000154283	-0.000154283
17.31863727	-0.000161091	-0.000161091	-0.000161091
17.37074148	-0.000167848	-0.000167848	-0.000167848
17.42284569	-0.000174539	-0.000174539	-0.000174539
17.4749499	-0.000181153	-0.000181153	-0.000181153
17.52705411	-0.000187681	-0.000187681	-0.000187681
17.57915832	-0.000194117	-0.000194117	-0.000194117
17.63126253	-0.000200461	-0.000200461	-0.000200461
17.68336673	-0.000206717	-0.000206717	-0.000206717
17.73547094	-0.000212897	-0.000212897	-0.000212897
17.78757515	-0.00021902	-0.00021902	-0.00021902
17.83967936	-0.000225111	-0.000225111	-0.000225111
17.89178357	-0.000231208	-0.000231208	-0.000231208
17.94388778	-0.000237358	-0.000237358	-0.000237358
17.99599198	-0.000243622	-0.000243622	-0.000243622
18.04809619	-0.000250064	-0.000250064	-0.000250064
18.1002004	-0.000256705	-0.000256705	-0.000256705
18.15230461	-0.000263552	-0.000263552	-0.000263552
18.20440882	-0.000270614	-0.000270614	-0.000270614
18.25651303	-0.000277898	-0.000277898	-0.000277898
18.30861723	-0.000285411	-0.000285411	-0.000285411
18.36072144	-0.000293162	-0.000293162	-0.000293162
18.41282565	-0.00030116	-0.00030116	-0.00030116
18.46492986	-0.000309413	-0.000309413	-0.000309414
18.51703407	-0.000317932	-0.000317932	-0.000317932
18.56913828	-0.000326725	-0.000326725	-0.000326725
18.62124249	-0.000335804	-0.000335804	-0.000335804
18.67334669	-0.000345178	-0.000345178	-0.000345178
18.7254509	-0.000354859	-0.000354859	-0.000354859
18.77755511	-0.000364858	-0.000364858	-0.000364858
18.82965932	-0.000375187	-0.000375187	-0.000375187
18.88176353	-0.000385859	-0.000385859	-0.000385859
18.93386774	-0.000396886	-0.000396886	-0.000396886
18.98597194	-0.000408283	-0.000408283	-0.000408284
19.03807615	-0.000420064	-0.000420064	-0.000420064
19.09018036	-0.000432243	-0.000432243	-0.000432243
19.14228457	-0.000444836	-0.000444836	-0.000444836
19.19438878	-0.000457859	-0.000457859	-0.000457859
19.24649299	-0.000471329	-0.000471329	-0.000471329
19.29859719	-0.000485264	-0.000485264	-0.000485264
19.3507014	-0.000499681	-0.000499681	-0.000499681
19.40280561	-0.000514601	-0.000514601	-0.0005146
19.45490982	-0.000530042	-0.000530042	-0.000530042
19.50701403	-0.000546027	-0.000546027	-0.000546027
19.55911824	-0.000562577	-0.000562577	-0.000562578
19.61122244	-0.000579716	-0.000579716	-0.000579716
19.66332665	-0.000597466	-0.000597466	-0.000597466
19.71543086	-0.000615853	-0.000615853	-0.000615853
19.76753507	-0.000634904	-0.000634904	-0.000634904
19.81963928	-0.000654646	-0.000654646	-0.000654645
19.87174349	-0.000675107	-0.000675107	-0.000675107
19.9238477	-0.000696319	-0.000696319	-0.000696319
19.9759519	-0.000718311	-0.000718311	-0.000718311
20.02805611	-0.000741118	-0.000741118	-0.000741119
20.08016032	-0.000764775	-0.000764775	-0.000764775
20.13226453	-0.000789316	-0.000789316	-0.000789316
20.18436874	-0.000814781	-0.000814781	-0.000814781
20.23647295	-0.00084121	-0.00084121	-0.00084121
20.28857715	-0.000868644	-0.000868644	-0.000868643
20.34068136	-0.000897126	-0.000897126	-0.000897126
20.39278557	-0.000926705	-0.000926705	-0.000926704
20.44488978	-0.000957426	-0.000957426	-0.000957425
20.49699399	-0.000989342	-0.000989342	-0.000989342
20.5490982	-0.001022506	-0.001022506	-0.001022505
20.6012024	-0.001056973	-0.001056973	-0.001056973
20.65330661	-0.001092804	-0.001092804	-0.001092804
20.70541082	-0.001130058	-0.001130058	-0.001130059
20.75751503	-0.001168802	-0.001168802	-0.001168802
20.80961924	-0.001209104	-0.001209104	-0.001209104
20.86172345	-0.001251036	-0.001251036	-0.001251036
20.91382766	-0.001294674	-0.001294674	-0.001294673
20.96593186	-0.001340097	-0.001340097	-0.001340096
21.01803607	-0.001387389	-0.001387389	-0.001387389
21.07014028	-0.001436638	-0.001436638	-0.001436637
21.12224449	-0.001487939	-0.001487939	-0.001487937
21.1743487	-0.001541388	-0.001541388	-0.001541388
21.22645291	-0.001597089	-0.001597089	-0.001597089
21.27855711	-0.001655151	-0.001655151	-0.001655151
21.33066132	-0.001715689	-0.001715689	-0.001715689
21.38276553	-0.001778825	-0.001778825	-0.001778826
21.43486974	-0.001844687	-0.001844687	-0.001844687
21.48697395	-0.001913408	-0.001913408	-0.001913408
21.53907816	-0.001985134	-0.001985134	-0.001985132
21.59118236	-0.002060013	-0.002060013	-0.002060011
21.64328657	-0.002138205	-0.002138205	-0.002138204
21.69539078	-0.00221988	-0.00221988	-0.002219878
21.74749499	-0.002305214	-0.002305214	-0.002305217
21.7995992	-0.002394397	-0.002394397	-0.002394399
21.85170341	-0.002487628	-0.002487628	-0.002487628
21.90380762	-0.002585117	-0.002585117	-0.002585117
21.95591182	-0.002687088	-0.002687088	-0.002687087
22.00801603	-0.002793779	-0.002793779	-0.002793777
22.06012024	-0.002905439	-0.002905439	-0.002905438
22.11222445	-0.003022334	-0.003022334	-0.003022333
22.16432866	-0.003144747	-0.003144747	-0.003144746
22.21643287	-0.003272977	-0.003272977	-0.003272975
22.26853707	-0.003407342	-0.003407342	-0.003407338
22.32064128	-0.003548177	-0.003548177	-0.003548179
22.37274549	-0.003695841	-0.003695841	-0.003695845
22.4248497	-0.003850715	-0.003850715	-0.003850718
22.47695391	-0.004013203	-0.004013203	-0.004013205
22.52905812	-0.004183734	-0.004183734	-0.004183733
22.58116232	-0.004362765	-0.004362765	-0.004362766
22.63326653	-0.004550784	-0.004550784	-0.004550782
22.68537074	-0.004748308	-0.004748308	-0.004748306
22.73747495	-0.004955888	-0.004955888	-0.004955885
22.78957916	-0.005174113	-0.005174113	-0.00517411
22.84168337	-0.005403609	-0.005403609	-0.005403604
22.89378758	-0.005645045	-0.005645045	-0.005645039
22.94589178	-0.005899132	-0.005899132	-0.005899138
22.99799599	-0.006166633	-0.006166633	-0.006166635
23.0501002	-0.006448359	-0.006448359	-0.006448363
23.10220441	-0.006745178	-0.006745178	-0.006745179
23.15430862	-0.007058019	-0.007058019	-0.007058019
23.20641283	-0.007387873	-0.007387873	-0.007387871
23.25851703	-0.0077358	-0.0077358	-0.007735796
23.31062124	-0.008102938	-0.008102938	-0.008102933
23.36272545	-0.008490501	-0.008490501	-0.008490493
23.41482966	-0.008899792	-0.008899792	-0.008899784
23.46693387	-0.009332208	-0.009332208	-0.009332198
23.51903808	-0.009789246	-0.009789246	-0.00978925
23.57114228	-0.010272511	-0.010272511	-0.010272517
23.62324649	-0.010783728	-0.010783728	-0.010783736
23.6753507	-0.011324748	-0.011324748	-0.011324752
23.72745491	-0.01189756	-0.01189756	-0.01189756
23.77955912	-0.012504301	-0.012504301	-0.012504298
23.83166333	-0.013147272	-0.013147272	-0.01314727
23.88376754	-0.013828946	-0.013828946	-0.013828938
23.93587174	-0.014551986	-0.014551986	-0.014551971
23.98797595	-0.015319262	-0.015319262	-0.015319245
24.04008016	-0.016133865	-0.016133865	-0.016133842
24.09218437	-0.016999128	-0.016999128	-0.01699915
24.14428858	-0.017918646	-0.017918646	-0.017918661
24.19639279	-0.0188963	-0.0188963	-0.018896311
24.24849699	-0.019936279	-0.019936279	-0.019936285
24.3006012	-0.021043111	-0.021043111	-0.021043123
24.35270541	-0.022221687	-0.022221687	-0.022221675
24.40480962	-0.023477298	-0.023477298	-0.023477289
24.45691383	-0.024815666	-0.024815666	-0.024815656
24.50901804	-0.026242988	-0.026242988	-0.026242977
24.56112224	-0.027765971	-0.027765971	-0.027765933
24.61322645	-0.029391881	-0.029391881	-0.029391834
24.66533066	-0.031128594	-0.031128594	-0.031128626
24.71743487	-0.032984649	-0.032984649	-0.032984689
24.76953908	-0.034969305	-0.034969305	-0.034969325
24.82164329	-0.037092611	-0.037092611	-0.037092609
24.8737475	-0.03936547	-0.03936547	-0.039365481
24.9258517	-0.041799719	-0.041799719	-0.041799723
24.97795591	-0.04440821	-0.04440821	-0.044408181
25.03006012	-0.047204902	-0.047204902	-0.047204884
25.08216433	-0.050204953	-0.050204953	-0.050204908
25.13426854	-0.053424827	-0.053424827	-0.053424759
25.18637275	-0.056882406	-0.056882406	-0.056882337
25.23847695	-0.060597107	-0.060597107	-0.06059699
25.29058116	-0.064590007	-0.064590007	-0.064590095
25.34268537	-0.06888398	-0.06888398	-0.068884037
25.39478958	-0.073503831	-0.073503831	-0.073503874
25.44689379	-0.07847644	-0.07847644	-0.078476453
25.498998	-0.083830906	-0.083830906	-0.083830849
25.5511022	-0.08959869	-0.08959869	-0.089598645
25.60320641	-0.095813751	-0.095813751	-0.09581369
25.65531062	-0.102512671	-0.102512671	-0.102512553
25.70741483	-0.109734751	-0.109734751	-0.10973463
25.75951904	-0.117522088	-0.117522088	-0.117521911
25.81162325	-0.125919586	-0.125919586	-0.125919399
25.86372745	-0.134974906	-0.134974906	-0.134975103
25.91583166	-0.144738312	-0.144738312	-0.144738483
25.96793587	-0.155262384	-0.155262384	-0.155262521
26.02004008	-0.166601534	-0.166601534	-0.16660155
26.07214429	-0.178811281	-0.178811281	-0.17881137
26.1242485	-0.19194717	-0.19194717	-0.191947214
26.17635271	-0.20606325	-0.20606325	-0.206063186
26.22845691	-0.221209929	-0.221209929	-0.221209804
26.28056112	-0.237431031	-0.237431031	-0.237430871
26.33266533	-0.254759762	-0.254759762	-0.254759369
26.38476954	-0.273213264	-0.273213264	-0.273212734
26.43687375	-0.292785253	-0.292785253	-0.292785509
26.48897796	-0.313436151	-0.313436151	-0.313436552
26.54108216	-0.335079849	-0.335079849	-0.335080075
26.59318637	-0.357566029	-0.357566029	-0.357566327
26.64529058	-0.380656513	-0.380656513	-0.380656573
26.69739479	-0.403993681	-0.403993681	-0.403993672
26.749499	-0.427058236	-0.427058236	-0.427058134
26.80160321	-0.449112681	-0.449112681	-0.449112508
26.85370741	-0.469125553	-0.469125553	-0.469125309
26.90581162	-0.485669667	-0.485669667	-0.485669416
26.95791583	-0.496785129	-0.496785129	-0.496784998
27.01002004	-0.499794433	-0.499794433	-0.499794406
27.06212425	-0.491052089	-0.491052089	-0.49105184
27.11422846	-0.465604488	-0.465604488	-0.465604019
27.16633267	-0.416726075	-0.416726075	-0.416725447
27.21843687	-0.335284306	-0.335284306	-0.335283677
27.27054108	-0.208866421	-0.208866421	-0.208866556
27.32264529	-0.0205731	-0.0205731	-0.020572937
27.3747495	0.252656356	0.252656356	0.252653034
27.42685371	0.642381484	0.642381484	0.642375725
27.47895792	1.191941252	1.191941252	1.191932658
27.53106212	1.96108555	1.96108555	1.961066208
27.58316633	3.032554853	3.032554853	3.032523177
27.63527054	4.521489284	4.521489284	4.521524473
27.68737475	6.588977636	6.588977636	6.58900332
27.73947896	9.461711305	9.461711305	9.461739323
27.79158317	13.46071477	13.46071477	13.46073825
27.84368737	19.04368713	19.04368713	19.04371637
27.89579158	26.86793984	26.86793984	26.86790299
27.94789579	37.88479741	37.88479741	37.88471769
28	53.48254395	53.48254395	53.48240212
